id,date,year,month,month_name,season,weekday,day_name,day_type,weather,temp,temp_feel,humidity,windspeed,casual,registered,total,yearmonth
296,2011-10-23,2011,10,Oct,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",17.3,21.11665,0.74125,6.6673375,1619,2762,4381,2011-Oct
297,2011-10-24,2011,10,Oct,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",19.0,22.85335,0.772083,7.959064,699,3488,4187,2011-Oct
298,2011-10-25,2011,10,Oct,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",19.3,23.16875,0.622917,11.166086,695,3992,4687,2011-Oct
299,2011-10-26,2011,10,Oct,Winter,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.9,23.6423,0.720417,9.959014,404,3490,3894,2011-Oct
300,2011-10-27,2011,10,Oct,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.3,22.8523,0.812917,13.250121,240,2419,2659,2011-Oct
301,2011-10-28,2011,10,Oct,Winter,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.6,15.9406,0.585833,15.375093,456,3291,3747,2011-Oct
302,2011-10-29,2011,10,Oct,Winter,6,Sat,Weekend,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",10.4,11.39565,0.8825,23.541857,57,570,627,2011-Oct
303,2011-10-30,2011,10,Oct,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",13.1,16.06645,0.62375,11.833339,885,2446,3331,2011-Oct
304,2011-10-31,2011,10,Oct,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",13.9,17.803150000000002,0.703333,7.12545,362,3307,3669,2011-Oct
305,2011-11-01,2011,11,Nov,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",16.4,19.8544,0.68375,9.083257,410,3658,4068,2011-Nov
306,2011-11-02,2011,11,Nov,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",15.5,19.50665,0.71875,5.5001439,370,3816,4186,2011-Nov
307,2011-11-03,2011,11,Nov,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",16.7,20.296049999999997,0.702083,9.166739,318,3656,3974,2011-Nov
308,2011-11-04,2011,11,Nov,Winter,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.5,20.1696,0.6225,18.209193,470,3576,4046,2011-Nov
309,2011-11-05,2011,11,Nov,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",13.4,16.1927,0.519167,12.667154,1156,2770,3926,2011-Nov
310,2011-11-06,2011,11,Nov,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",14.3,18.117900000000002,0.734583,6.1676314,952,2697,3649,2011-Nov
311,2011-11-07,2011,11,Nov,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",16.2,20.04355,0.75875,3.834075,373,3662,4035,2011-Nov
312,2011-11-08,2011,11,Nov,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",16.7,20.6123,0.721667,4.6255125,376,3829,4205,2011-Nov
313,2011-11-09,2011,11,Nov,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",16.4,20.453950000000003,0.758333,4.1671186,305,3804,4109,2011-Nov
314,2011-11-10,2011,11,Nov,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.6,18.68605,0.813333,12.667489000000002,190,2743,2933,2011-Nov
315,2011-11-11,2011,11,Nov,Winter,5,Fri,Holiday,"Clear, Few clouds, Partly cloudy",13.3,15.34085,0.44625,21.083225,440,2928,3368,2011-Nov
316,2011-11-12,2011,11,Nov,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",14.6,17.8971,0.552917,14.208154,1275,2792,4067,2011-Nov
317,2011-11-13,2011,11,Nov,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",18.1,21.5275,0.458333,18.875307,1004,2713,3717,2011-Nov
318,2011-11-14,2011,11,Nov,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",21.7,26.2306,0.587083,20.541932,595,3891,4486,2011-Nov
319,2011-11-15,2011,11,Nov,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21.7,25.37895,0.68875,13.375411,449,3746,4195,2011-Nov
320,2011-11-16,2011,11,Nov,Winter,3,Wed,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.7,22.5994,0.93,9.167543,145,1672,1817,2011-Nov
321,2011-11-17,2011,11,Nov,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.0,16.16105,0.575833,20.459254,139,2914,3053,2011-Nov
322,2011-11-18,2011,11,Nov,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",11.2,13.63605,0.41,11.291711,245,3147,3392,2011-Nov
323,2011-11-19,2011,11,Nov,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",13.5,16.22415,0.502083,15.041232,943,2720,3663,2011-Nov
324,2011-11-20,2011,11,Nov,Winter,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.0,22.8529,0.684583,12.45865,787,2733,3520,2011-Nov
325,2011-11-21,2011,11,Nov,Winter,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.3,22.2531,0.91,9.249618,220,2545,2765,2011-Nov
326,2011-11-22,2011,11,Nov,Winter,2,Tue,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",17.1,21.0848,0.9625,7.959064,69,1538,1607,2011-Nov
327,2011-11-23,2011,11,Nov,Winter,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18.1,21.52685,0.757917,22.500275,112,2454,2566,2011-Nov
328,2011-11-24,2011,11,Nov,Winter,4,Thu,Holiday,"Clear, Few clouds, Partly cloudy",15.3,18.62355,0.549167,11.209368000000001,560,935,1495,2011-Nov
329,2011-11-25,2011,11,Nov,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",15.4,19.033549999999998,0.64375,6.6260186,1095,1697,2792,2011-Nov
330,2011-11-26,2011,11,Nov,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",15.4,19.254350000000002,0.681667,4.5841936,1249,1819,3068,2011-Nov
331,2011-11-27,2011,11,Nov,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",18.8,22.79,0.698333,13.999918,810,2261,3071,2011-Nov
332,2011-11-28,2011,11,Nov,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",20.6,24.5061,0.743043,9.522174,253,3614,3867,2011-Nov
333,2011-11-29,2011,11,Nov,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18.8,22.56875,0.830833,17.292164,96,2818,2914,2011-Nov
334,2011-11-30,2011,11,Nov,Winter,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",13.3,15.561050000000002,0.613333,18.167586,188,3425,3613,2011-Nov
335,2011-12-01,2011,12,Dec,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",12.8,15.2777,0.524583,14.750586,182,3545,3727,2011-Dec
336,2011-12-02,2011,12,Dec,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",12.9,16.571649999999998,0.625833,6.750518,268,3672,3940,2011-Dec
337,2011-12-03,2011,12,Dec,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",12.3,15.530199999999999,0.612917,6.4174811,706,2908,3614,2011-Dec
338,2011-12-04,2011,12,Dec,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",13.6,17.455000000000002,0.775833,5.6252061,634,2851,3485,2011-Dec
339,2011-12-05,2011,12,Dec,Winter,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.8,19.696250000000003,0.827083,4.1679561000000005,233,3578,3811,2011-Dec
340,2011-12-06,2011,12,Dec,Winter,2,Tue,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",19.0,22.82,0.949583,15.583061,126,2468,2594,2011-Dec
341,2011-12-07,2011,12,Dec,Winter,3,Wed,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16.8,20.0123,0.970417,17.833725,50,655,705,2011-Dec
342,2011-12-08,2011,12,Dec,Winter,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",10.9,12.8469,0.58,16.083886,150,3172,3322,2011-Dec
343,2011-12-09,2011,12,Dec,Winter,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",11.9,15.877099999999999,0.695833,5.5420189,261,3359,3620,2011-Dec
344,2011-12-10,2011,12,Dec,Winter,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",11.3,13.320599999999999,0.5075,15.625807,502,2688,3190,2011-Dec
345,2011-12-11,2011,12,Dec,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",9.1,12.6577,0.49,4.458293899999999,377,2366,2743,2011-Dec
346,2011-12-12,2011,12,Dec,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",9.8,13.5098,0.670833,4.251150000000001,143,3167,3310,2011-Dec
347,2011-12-13,2011,12,Dec,Winter,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",11.6,15.0569,0.59,9.41685,155,3368,3523,2011-Dec
348,2011-12-14,2011,12,Dec,Winter,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.0,16.9181,0.66375,4.0842061,178,3562,3740,2011-Dec
349,2011-12-15,2011,12,Dec,Winter,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.3,20.61185,0.634167,17.958814,181,3528,3709,2011-Dec
350,2011-12-16,2011,12,Dec,Winter,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.4,17.99125,0.500417,17.458525,178,3399,3577,2011-Dec
351,2011-12-17,2011,12,Dec,Winter,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.6,12.46855,0.560833,16.292189,275,2464,2739,2011-Dec
352,2011-12-18,2011,12,Dec,Winter,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",9.8,12.27895,0.58625,11.375193000000001,220,2211,2431,2011-Dec
353,2011-12-19,2011,12,Dec,Winter,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",11.3,14.04665,0.6375,11.584031999999999,260,3143,3403,2011-Dec
354,2011-12-20,2011,12,Dec,Winter,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.8,19.822699999999998,0.595417,4.1252436,216,3534,3750,2011-Dec
355,2011-12-21,2011,12,Dec,Spring,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.6,21.40085,0.858333,14.8338,107,2553,2660,2011-Dec
356,2011-12-22,2011,12,Dec,Spring,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.4,21.306050000000003,0.7575,3.1674249999999997,227,2841,3068,2011-Dec
357,2011-12-23,2011,12,Dec,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",15.3,18.87565,0.68625,18.374482,163,2046,2209,2011-Dec
358,2011-12-24,2011,12,Dec,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",12.4,14.9621,0.5425,12.750368,155,856,1011,2011-Dec
359,2011-12-25,2011,12,Dec,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",11.3,13.998050000000001,0.681304,10.391097,303,451,754,2011-Dec
360,2011-12-26,2011,12,Dec,Spring,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",13.2,15.77675,0.506957,16.044155,430,887,1317,2011-Dec
361,2011-12-27,2011,12,Dec,Spring,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.3,16.38165,0.7625,12.62615,103,1059,1162,2011-Dec
362,2011-12-28,2011,12,Dec,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",12.3,13.9987,0.503913,19.695386999999997,255,2047,2302,2011-Dec
363,2011-12-29,2011,12,Dec,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",10.2,13.194600000000001,0.574167,8.000604000000001,254,2169,2423,2011-Dec
364,2011-12-30,2011,12,Dec,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",12.8,15.9406,0.636667,9.000579,491,2508,2999,2011-Dec
365,2011-12-31,2011,12,Dec,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",16.8,20.70605,0.615833,14.750318,665,1820,2485,2011-Dec
366,2012-01-01,2012,1,Jan,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",15.2,18.78105,0.6925,12.875189,686,1608,2294,2012-Jan
367,2012-01-02,2012,1,Jan,Spring,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",11.2,12.615199999999998,0.381304,22.087555,244,1707,1951,2012-Jan
368,2012-01-03,2012,1,Jan,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",6.1,6.31375,0.44125,24.499957000000002,89,2147,2236,2012-Jan
369,2012-01-04,2012,1,Jan,Spring,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",4.4,5.96685,0.414583,12.3749,95,2273,2368,2012-Jan
370,2012-01-05,2012,1,Jan,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",10.9,13.9206,0.524167,8.709128999999999,140,3132,3272,2012-Jan
371,2012-01-06,2012,1,Jan,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",13.7,17.01335,0.542083,11.249836,307,3791,4098,2012-Jan
372,2012-01-07,2012,1,Jan,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",16.1,19.53895,0.531667,11.708786,1070,3451,4521,2012-Jan
373,2012-01-08,2012,1,Jan,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",13.8,17.012900000000002,0.465,12.833314,599,2826,3425,2012-Jan
374,2012-01-09,2012,1,Jan,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9.2,12.37395,0.701667,6.6263000000000005,106,2270,2376,2012-Jan
375,2012-01-10,2012,1,Jan,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",12.7,15.9413,0.646522,12.565984,173,3425,3598,2012-Jan
376,2012-01-11,2012,1,Jan,Spring,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.2,14.14105,0.8475,8.791807,92,2085,2177,2012-Jan
377,2012-01-12,2012,1,Jan,Spring,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.7,19.0969,0.802917,12.124789,269,3828,4097,2012-Jan
378,2012-01-13,2012,1,Jan,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",11.2,12.4681,0.5075,25.333236,174,3040,3214,2012-Jan
379,2012-01-14,2012,1,Jan,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",7.4,9.15435,0.4575,12.541260999999999,333,2160,2493,2012-Jan
380,2012-01-15,2012,1,Jan,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",6.8,8.081249999999999,0.419167,16.834286,284,2027,2311,2012-Jan
381,2012-01-16,2012,1,Jan,Spring,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",7.8,9.53315,0.5225,15.500986000000001,217,2081,2298,2012-Jan
382,2012-01-17,2012,1,Jan,Spring,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.3,18.2139,0.716087,23.39171,127,2808,2935,2012-Jan
383,2012-01-18,2012,1,Jan,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",12.4,13.7627,0.443333,27.833743,109,3267,3376,2012-Jan
384,2012-01-19,2012,1,Jan,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",7.8,9.501900000000001,0.4975,14.750586,130,3162,3292,2012-Jan
385,2012-01-20,2012,1,Jan,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.9,11.047899999999998,0.45,13.58425,115,3048,3163,2012-Jan
386,2012-01-21,2012,1,Jan,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",7.1,8.74375,0.83125,14.917014,67,1234,1301,2012-Jan
387,2012-01-22,2012,1,Jan,Spring,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6.7,8.1125,0.79625,13.375746000000001,196,1781,1977,2012-Jan
388,2012-01-23,2012,1,Jan,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9.0,12.152899999999999,0.91125,7.417436,145,2287,2432,2012-Jan
389,2012-01-24,2012,1,Jan,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",14.0,17.455399999999997,0.835833,8.292389,439,3900,4339,2012-Jan
390,2012-01-25,2012,1,Jan,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",12.1,14.74105,0.64375,10.791756999999999,467,3803,4270,2012-Jan
391,2012-01-26,2012,1,Jan,Spring,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.0,17.8025,0.769583,4.9175186,244,3831,4075,2012-Jan
392,2012-01-27,2012,1,Jan,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.4,20.76915,0.74125,22.958689,269,3187,3456,2012-Jan
393,2012-01-28,2012,1,Jan,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",12.9,16.318949999999997,0.543333,14.125542999999999,775,3248,4023,2012-Jan
394,2012-01-29,2012,1,Jan,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",11.6,13.63605,0.31125,16.08335,558,2685,3243,2012-Jan
395,2012-01-30,2012,1,Jan,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",11.0,13.13125,0.400833,14.458064,126,3498,3624,2012-Jan
396,2012-01-31,2012,1,Jan,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",16.0,19.06585,0.416667,17.541739,324,4185,4509,2012-Jan
397,2012-02-01,2012,2,Feb,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",19.2,23.326900000000002,0.507917,12.667489000000002,304,4275,4579,2012-Feb
398,2012-02-02,2012,2,Feb,Spring,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,19.94855,0.672917,12.541528999999999,190,3571,3761,2012-Feb
399,2012-02-03,2012,2,Feb,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",12.8,15.4673,0.526667,11.959232,310,3841,4151,2012-Feb
400,2012-02-04,2012,2,Feb,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.8,13.63625,0.779583,8.167032,384,2448,2832,2012-Feb
401,2012-02-05,2012,2,Feb,Spring,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.9,13.22605,0.687917,11.791732000000001,318,2629,2947,2012-Feb
402,2012-02-06,2012,2,Feb,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",11.6,14.8213,0.622174,10.304599999999999,206,3578,3784,2012-Feb
403,2012-02-07,2012,2,Feb,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",14.5,18.0552,0.49625,9.874393000000001,199,4176,4375,2012-Feb
404,2012-02-08,2012,2,Feb,Spring,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.5,13.321050000000001,0.722917,8.959307,109,2693,2802,2012-Feb
405,2012-02-09,2012,2,Feb,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",10.9,13.0994,0.562083,13.000478999999999,163,3667,3830,2012-Feb
406,2012-02-10,2012,2,Feb,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.5,14.6779,0.54,7.834243000000001,227,3604,3831,2012-Feb
407,2012-02-11,2012,2,Feb,Spring,6,Sat,Weekend,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",9.2,10.54335,0.73125,19.416332,192,1977,2169,2012-Feb
408,2012-02-12,2012,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",5.2,5.0828999999999995,0.464583,27.417204,73,1456,1529,2012-Feb
409,2012-02-13,2012,2,Feb,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",9.1,11.39565,0.41125,11.207961,94,3328,3422,2012-Feb
410,2012-02-14,2012,2,Feb,Spring,2,Tue,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.1,16.697300000000002,0.50875,9.458993,135,3787,3922,2012-Feb
411,2012-02-15,2012,2,Feb,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",14.3,17.58145,0.53125,12.167200000000001,141,4028,4169,2012-Feb
412,2012-02-16,2012,2,Feb,Spring,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.0,16.5081,0.752917,6.125475000000001,74,2931,3005,2012-Feb
413,2012-02-17,2012,2,Feb,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",14.1,17.58145,0.634583,13.791682,349,3805,4154,2012-Feb
414,2012-02-18,2012,2,Feb,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",14.2,17.77125,0.534583,12.792243,1435,2883,4318,2012-Feb
415,2012-02-19,2012,2,Feb,Spring,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.5,13.2894,0.515833,16.958504,618,2071,2689,2012-Feb
416,2012-02-20,2012,2,Feb,Spring,1,Mon,Holiday,"Clear, Few clouds, Partly cloudy",11.5,13.66955,0.507826,15.348561,502,2627,3129,2012-Feb
417,2012-02-21,2012,2,Feb,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",11.8,14.755650000000001,0.594348,13.783039,163,3614,3777,2012-Feb
418,2012-02-22,2012,2,Feb,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",16.2,19.63335,0.567917,15.709557,394,4379,4773,2012-Feb
419,2012-02-23,2012,2,Feb,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",18.6,22.2223,0.554583,12.791171,516,4546,5062,2012-Feb
420,2012-02-24,2012,2,Feb,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.7,20.54855,0.7375,15.916989,246,3241,3487,2012-Feb
421,2012-02-25,2012,2,Feb,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",11.9,12.78375,0.395833,28.250014,317,2415,2732,2012-Feb
422,2012-02-26,2012,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",11.4,13.4154,0.41,13.750342999999999,515,2874,3389,2012-Feb
423,2012-02-27,2012,2,Feb,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",15.0,17.8977,0.490833,17.958211000000002,253,4069,4322,2012-Feb
424,2012-02-28,2012,2,Feb,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",14.7,17.67625,0.395833,12.958939,229,4134,4363,2012-Feb
425,2012-02-29,2012,2,Feb,Spring,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.1,17.4235,0.804783,12.000839,65,1769,1834,2012-Feb
426,2012-03-01,2012,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",19.9,23.768549999999998,0.615417,15.208129,325,4665,4990,2012-Mar
427,2012-03-02,2012,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.5,17.9921,0.657083,9.708568,246,2948,3194,2012-Mar
428,2012-03-03,2012,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.0,20.6746,0.62125,10.792293,956,3110,4066,2012-Mar
429,2012-03-04,2012,3,Mar,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",13.4,15.15105,0.403333,22.416257,710,2713,3423,2012-Mar
430,2012-03-05,2012,3,Mar,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",10.0,12.05855,0.50625,15.333486,203,3130,3333,2012-Mar
431,2012-03-06,2012,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",10.6,12.752099999999999,0.456667,13.458625,221,3735,3956,2012-Mar
432,2012-03-07,2012,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",16.6,19.255,0.513333,23.167193,432,4484,4916,2012-Mar
433,2012-03-08,2012,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",21.6,26.230199999999996,0.5675,29.584721,486,4896,5382,2012-Mar
434,2012-03-09,2012,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.8,19.85415,0.407083,27.7916,447,4122,4569,2012-Mar
435,2012-03-10,2012,3,Mar,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",11.8,13.888349999999999,0.350417,15.125250000000001,968,3150,4118,2012-Mar
436,2012-03-11,2012,3,Mar,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",14.8,17.9835,0.476957,14.913329000000001,1658,3253,4911,2012-Mar
437,2012-03-12,2012,3,Mar,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",19.1,22.9796,0.489167,13.916771,838,4460,5298,2012-Mar
438,2012-03-13,2012,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",23.2,27.14645,0.6175,15.87565,762,5085,5847,2012-Mar
439,2012-03-14,2012,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",23.5,27.43085,0.507083,7.709154,997,5315,6312,2012-Mar
440,2012-03-15,2012,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",22.9,26.64125,0.579583,10.042161,1005,5187,6192,2012-Mar
441,2012-03-16,2012,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.9,21.81145,0.842083,7.583864,548,3830,4378,2012-Mar
442,2012-03-17,2012,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21.1,25.252299999999998,0.755833,7.417168,3155,4681,7836,2012-Mar
443,2012-03-18,2012,3,Mar,Spring,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.4,23.200000000000003,0.81,8.501161,2207,3685,5892,2012-Mar
