id,date,year,month,month_name,season,weekday,day_name,day_type,weather,hour,temp,temp_feel,humidity,windspeed,casual,registered,total,yearmonth
10705,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",3,10.66,11.4,0.3,22.0028,0,4,4,2012-Mar
10706,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",4,9.84,10.6,0.32,23.9994,0,3,3,2012-Mar
10707,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",5,9.02,10.6,0.37,19.0012,1,16,17,2012-Mar
10708,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",6,9.02,11.4,0.37,12.998000000000001,5,96,101,2012-Mar
10709,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",7,9.02,11.4,0.37,12.998000000000001,9,277,286,2012-Mar
10710,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",8,9.02,10.6,0.37,19.999499999999998,14,567,581,2012-Mar
10711,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",9,9.84,11.4,0.38,12.998000000000001,8,259,267,2012-Mar
10712,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",10,10.66,12.9,0.35,15.001299999999999,20,118,138,2012-Mar
10713,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",11,12.299999999999999,15.2,0.31,11.0014,34,141,175,2012-Mar
10714,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",12,13.120000000000001,15.9,0.31,11.0014,34,186,220,2012-Mar
10715,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",13,14.76,17.4,0.27,0.0,46,165,211,2012-Mar
10716,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",14,16.400000000000002,20.5,0.24,8.9981,37,147,184,2012-Mar
10717,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",15,17.22,21.2,0.2,0.0,42,158,200,2012-Mar
10718,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",16,17.22,21.2,0.2,0.0,38,267,305,2012-Mar
10719,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",17,18.04,22.0,0.16,0.0,72,542,614,2012-Mar
10720,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",18,17.22,21.2,0.17,6.0032,67,577,644,2012-Mar
10721,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",19,17.22,21.2,0.17,0.0,40,377,417,2012-Mar
10722,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",20,17.22,21.2,0.17,6.0032,28,266,294,2012-Mar
10723,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",21,14.76,17.4,0.37,11.0014,21,200,221,2012-Mar
10724,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",22,14.76,17.4,0.37,8.9981,7,127,134,2012-Mar
10725,2012-03-27,2012,3,Mar,Summer,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",23,14.76,17.4,0.37,12.998000000000001,5,59,64,2012-Mar
10726,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",0,14.76,16.7,0.4,19.0012,1,29,30,2012-Mar
10727,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",1,14.76,16.7,0.46,19.999499999999998,0,8,8,2012-Mar
10728,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",2,13.940000000000001,15.2,0.49,19.999499999999998,0,3,3,2012-Mar
10729,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",3,13.940000000000001,15.2,0.42,22.0028,1,4,5,2012-Mar
10730,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",4,14.76,16.7,0.43,19.999499999999998,1,0,1,2012-Mar
10731,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",5,14.76,16.7,0.43,19.999499999999998,2,38,40,2012-Mar
10732,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",6,14.76,16.7,0.46,23.9994,4,111,115,2012-Mar
10733,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",7,14.76,16.7,0.46,22.0028,10,348,358,2012-Mar
10734,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",8,15.58,19.7,0.46,23.9994,19,639,658,2012-Mar
10735,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",9,16.400000000000002,20.5,0.43,30.002599999999997,16,298,314,2012-Mar
10736,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",10,18.86,22.7,0.41,27.999299999999998,33,140,173,2012-Mar
10737,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",11,20.5,24.2,0.42,26.0027,54,168,222,2012-Mar
10738,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12,22.14,25.8,0.39,23.9994,50,218,268,2012-Mar
10739,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",13,22.96,26.5,0.43,22.0028,60,213,273,2012-Mar
10740,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",14,25.419999999999998,31.1,0.38,23.9994,52,169,221,2012-Mar
10741,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15,25.419999999999998,31.1,0.41,19.999499999999998,47,152,199,2012-Mar
10742,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16,25.419999999999998,31.1,0.43,6.0032,51,170,221,2012-Mar
10743,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",17,24.599999999999998,30.3,0.6,15.001299999999999,72,532,604,2012-Mar
10744,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",18,24.599999999999998,30.3,0.6,15.001299999999999,61,580,641,2012-Mar
10745,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",19,24.599999999999998,31.1,0.56,12.998000000000001,41,415,456,2012-Mar
10746,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",20,24.599999999999998,31.1,0.56,19.999499999999998,38,324,362,2012-Mar
10747,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",21,23.779999999999998,27.3,0.6,16.997899999999998,28,233,261,2012-Mar
10748,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",22,22.96,26.5,0.64,8.9981,21,151,172,2012-Mar
10749,2012-03-28,2012,3,Mar,Summer,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",23,22.14,25.8,0.68,8.9981,12,81,93,2012-Mar
10750,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",0,22.14,25.8,0.68,12.998000000000001,10,38,48,2012-Mar
10751,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",1,22.96,26.5,0.6,8.9981,15,18,33,2012-Mar
10752,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",2,24.599999999999998,30.3,0.28,19.999499999999998,0,6,6,2012-Mar
10753,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",3,23.779999999999998,27.3,0.28,16.997899999999998,1,4,5,2012-Mar
10754,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",4,21.32,25.0,0.36,16.997899999999998,1,8,9,2012-Mar
10755,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",5,20.5,24.2,0.45,15.001299999999999,2,30,32,2012-Mar
10756,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",6,18.86,22.7,0.59,16.997899999999998,3,114,117,2012-Mar
10757,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",7,18.86,22.7,0.51,23.9994,14,353,367,2012-Mar
10758,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",8,18.86,22.7,0.47,27.999299999999998,26,628,654,2012-Mar
10759,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",9,19.68,23.5,0.48,27.999299999999998,22,299,321,2012-Mar
10760,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",10,18.86,22.7,0.47,30.002599999999997,42,124,166,2012-Mar
10761,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",11,20.5,24.2,0.45,27.999299999999998,54,166,220,2012-Mar
10762,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",12,20.5,24.2,0.42,32.9975,64,228,292,2012-Mar
10763,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",13,18.86,22.7,0.44,22.0028,50,223,273,2012-Mar
10764,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",14,20.5,24.2,0.42,23.9994,63,175,238,2012-Mar
10765,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",15,21.32,25.0,0.39,23.9994,109,198,307,2012-Mar
10766,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",16,21.32,25.0,0.36,22.0028,67,321,388,2012-Mar
10767,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",17,21.32,25.0,0.38,26.0027,83,620,703,2012-Mar
10768,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",18,20.5,24.2,0.39,19.999499999999998,83,598,681,2012-Mar
10769,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",19,19.68,23.5,0.39,19.0012,47,421,468,2012-Mar
10770,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",20,18.86,22.7,0.38,19.999499999999998,34,301,335,2012-Mar
10771,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",21,18.04,22.0,0.44,19.0012,10,214,224,2012-Mar
10772,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",22,17.22,21.2,0.44,19.0012,17,135,152,2012-Mar
10773,2012-03-29,2012,3,Mar,Summer,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",23,17.22,21.2,0.47,19.999499999999998,17,77,94,2012-Mar
10774,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",0,16.400000000000002,20.5,0.47,19.999499999999998,10,49,59,2012-Mar
10775,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",1,15.58,19.7,0.5,19.0012,6,21,27,2012-Mar
10776,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",2,14.76,16.7,0.53,19.999499999999998,1,6,7,2012-Mar
10777,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",3,13.940000000000001,16.7,0.61,8.9981,0,7,7,2012-Mar
10778,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",4,13.940000000000001,17.4,0.53,6.0032,1,1,2,2012-Mar
10779,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",5,13.120000000000001,16.7,0.61,6.0032,0,26,26,2012-Mar
10780,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",6,13.120000000000001,16.7,0.57,8.9981,5,81,86,2012-Mar
10781,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",7,13.120000000000001,15.9,0.57,11.0014,9,280,289,2012-Mar
10782,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",8,13.120000000000001,15.9,0.66,11.0014,38,555,593,2012-Mar
10783,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",9,13.940000000000001,16.7,0.57,11.0014,29,292,321,2012-Mar
10784,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10,14.76,18.2,0.57,7.0015,50,137,187,2012-Mar
10785,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11,14.76,18.9,0.53,0.0,48,153,201,2012-Mar
10786,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12,15.58,19.7,0.54,0.0,62,208,270,2012-Mar
10787,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",13,16.400000000000002,20.5,0.5,0.0,44,198,242,2012-Mar
10788,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14,16.400000000000002,20.5,0.54,0.0,56,173,229,2012-Mar
10789,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",15,17.22,21.2,0.54,0.0,73,207,280,2012-Mar
10790,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16,16.400000000000002,20.5,0.62,19.0012,75,292,367,2012-Mar
10791,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17,16.400000000000002,20.5,0.62,15.001299999999999,93,513,606,2012-Mar
10792,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",18,17.22,21.2,0.54,12.998000000000001,68,492,560,2012-Mar
10793,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",19,16.400000000000002,20.5,0.62,15.001299999999999,42,353,395,2012-Mar
10794,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",20,16.400000000000002,20.5,0.62,11.0014,17,192,209,2012-Mar
10795,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",21,15.58,19.7,0.66,8.9981,30,190,220,2012-Mar
10796,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",22,14.76,17.4,0.71,11.0014,23,130,153,2012-Mar
10797,2012-03-30,2012,3,Mar,Summer,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",23,14.76,18.9,0.71,0.0,16,107,123,2012-Mar
10798,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",0,15.58,19.7,0.82,12.998000000000001,12,80,92,2012-Mar
10799,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1,16.400000000000002,20.5,0.76,12.998000000000001,17,65,82,2012-Mar
10800,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2,17.22,21.2,0.77,16.997899999999998,14,55,69,2012-Mar
10801,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",3,16.400000000000002,20.5,0.82,16.997899999999998,10,21,31,2012-Mar
10802,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",4,17.22,21.2,0.77,27.999299999999998,4,4,8,2012-Mar
10803,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",5,16.400000000000002,20.5,0.82,15.001299999999999,0,5,5,2012-Mar
10804,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6,14.76,17.4,0.87,11.0014,7,16,23,2012-Mar
10805,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",7,14.76,17.4,0.87,11.0014,5,39,44,2012-Mar
10806,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8,14.76,17.4,0.87,12.998000000000001,19,126,145,2012-Mar
10807,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9,16.400000000000002,20.5,0.76,12.998000000000001,62,161,223,2012-Mar
10808,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10,16.400000000000002,20.5,0.76,8.9981,108,205,313,2012-Mar
10809,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",11,18.86,22.7,0.72,8.9981,184,279,463,2012-Mar
10810,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",12,19.68,23.5,0.67,0.0,263,358,621,2012-Mar
10811,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",13,22.14,25.8,0.6,8.9981,265,373,638,2012-Mar
10812,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14,20.5,24.2,0.63,16.997899999999998,240,311,551,2012-Mar
10813,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15,21.32,25.0,0.59,19.0012,275,330,605,2012-Mar
10814,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16,20.5,24.2,0.63,19.999499999999998,243,292,535,2012-Mar
10815,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",17,19.68,23.5,0.67,27.999299999999998,238,305,543,2012-Mar
10816,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18,18.04,22.0,0.72,31.0009,102,239,341,2012-Mar
10817,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",19,17.22,21.2,0.71,30.002599999999997,93,191,284,2012-Mar
10818,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",20,16.400000000000002,20.5,0.71,22.0028,52,156,208,2012-Mar
10819,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21,16.400000000000002,20.5,0.71,22.0028,36,107,143,2012-Mar
10820,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",22,15.58,19.7,0.71,16.997899999999998,40,116,156,2012-Mar
10821,2012-03-31,2012,3,Mar,Summer,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23,14.76,16.7,0.76,19.0012,12,100,112,2012-Mar
10822,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0,14.76,16.7,0.76,16.997899999999998,8,59,67,2012-Apr
10823,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1,14.76,17.4,0.76,11.0014,13,49,62,2012-Apr
10824,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2,14.76,17.4,0.76,11.0014,20,61,81,2012-Apr
10825,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",3,13.940000000000001,16.7,0.81,8.9981,4,21,25,2012-Apr
10826,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",4,13.940000000000001,17.4,0.81,6.0032,3,9,12,2012-Apr
10827,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",5,13.940000000000001,17.4,0.81,6.0032,8,10,18,2012-Apr
10828,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6,14.76,17.4,0.76,8.9981,9,88,97,2012-Apr
10829,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",7,14.76,17.4,0.71,8.9981,29,55,84,2012-Apr
10830,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8,14.76,18.2,0.76,6.0032,37,88,125,2012-Apr
10831,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9,14.76,17.4,0.81,8.9981,102,173,275,2012-Apr
10832,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10,16.400000000000002,20.5,0.71,7.0015,132,228,360,2012-Apr
10833,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11,16.400000000000002,20.5,0.71,12.998000000000001,180,271,451,2012-Apr
10834,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12,17.22,21.2,0.67,15.001299999999999,187,258,445,2012-Apr
10835,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13,18.04,22.0,0.62,12.998000000000001,190,274,464,2012-Apr
10836,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14,19.68,23.5,0.55,15.001299999999999,283,278,561,2012-Apr
10837,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",15,20.5,24.2,0.55,16.997899999999998,295,278,573,2012-Apr
10838,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",16,21.32,25.0,0.52,16.997899999999998,236,275,511,2012-Apr
10839,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",17,21.32,25.0,0.55,19.0012,232,323,555,2012-Apr
10840,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",18,21.32,25.0,0.52,19.999499999999998,153,279,432,2012-Apr
10841,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",19,21.32,25.0,0.55,15.001299999999999,110,236,346,2012-Apr
10842,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",20,20.5,24.2,0.59,15.001299999999999,66,166,232,2012-Apr
10843,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21,20.5,24.2,0.59,11.0014,33,101,134,2012-Apr
10844,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",22,20.5,24.2,0.63,7.0015,7,61,68,2012-Apr
10845,2012-04-01,2012,4,Apr,Summer,0,Sun,Weekend,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",23,18.86,22.7,0.72,0.0,10,53,63,2012-Apr
10846,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0,18.04,22.0,0.82,7.0015,6,11,17,2012-Apr
10847,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",1,17.22,21.2,0.88,6.0032,0,5,5,2012-Apr
10848,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2,18.04,22.0,0.94,8.9981,2,3,5,2012-Apr
10849,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",4,16.400000000000002,20.5,0.76,32.9975,2,2,4,2012-Apr
10850,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",5,16.400000000000002,20.5,0.76,32.9975,2,22,24,2012-Apr
10851,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",6,14.76,15.9,0.71,31.0009,6,104,110,2012-Apr
10852,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",7,13.940000000000001,15.2,0.66,26.0027,12,294,306,2012-Apr
10853,2012-04-02,2012,4,Apr,Summer,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",8,14.76,16.7,0.57,22.0028,36,553,589,2012-Apr
